图像,选择提示词,选择分数,前景面积比例,恢复细结构像素,A5c接受,A5c原因,A5c修正像素比例,重提示标记,SPNP后端,SPNP接受,SPNP原因,SPNP正框数,SPNP负框数,SPNP细化IoU,几何分数,几何标记
0093.jpg,P2,1.3155776525561853,0.3452531828703704,16,1,ok,0.004684485918209877,0,sam3_if_supported,1,ok,1,9,0.995038101869535,0.9150326797385621,ok
0094.jpg,P2,1.3160012645811654,0.3360323832947531,10,1,ok,0.003823543595679012,0,sam3_if_supported,1,ok,1,9,0.9949756272032189,0.9480934538241128,ok
0095.jpg,P2,1.3053331033734428,0.31405671296296295,8,1,ok,0.0016243489583333333,0,sam3_if_supported,1,ok,1,9,0.9943730170306725,0.8875025992929924,ok
0096.jpg,P2,1.301092009526072,0.30168306327160493,10,1,ok,0.0028647038966049384,0,sam3_if_supported,1,ok,1,9,0.9949760523278122,0.9306917745521119,ok
0097.jpg,P2,1.3115685392612693,0.2967961516203704,7,1,ok,0.0040040268132716045,0,sam3_if_supported,1,ok,1,9,0.9947108661744142,0.9302401038286827,ok
0098.jpg,P2,1.2758600020637672,0.29369176793981483,11,1,ok,0.0033801118827160494,0,sam3_if_supported,1,ok,1,9,0.9941872151124932,0.9289673113901142,ok
0099.jpg,P3,1.2792997147196055,0.28982096354166664,6,1,ok,0.003179253472222222,0,sam3_if_supported,1,ok,1,9,0.9934741780483763,0.9404181184668989,ok
0100.jpg,P2,1.286106320359866,0.2922846739969136,5,1,ok,0.0024408034336419753,0,sam3_if_supported,1,ok,1,9,0.994524731467258,0.9150317155922703,ok
0101.jpg,P2,1.2603472023794196,0.30033781828703704,4,1,ok,0.0012064766589506173,0,sam3_if_supported,1,ok,1,9,0.99440878988367,0.9322916666666666,ok
0102.jpg,P2,1.251011600231916,0.30471245659722224,6,1,ok,0.001509452160493827,0,sam3_if_supported,1,ok,1,9,0.9946933612939832,0.9560477591278768,ok
0103.jpg,P2,1.2377954795840747,0.29747938368055554,3,1,ok,0.002004243827160494,0,sam3_if_supported,1,ok,1,9,0.994725782298769,0.9489908764169201,ok
0104.jpg,P2,1.216939870044875,0.2901103153935185,4,1,ok,0.002207392939814815,0,sam3_if_supported,1,ok,1,9,0.995234571716555,0.9380958960895399,ok
0105.jpg,P2,1.161360374789576,0.28827365451388887,6,1,ok,0.001195143711419753,0,sam3_if_supported,1,ok,1,9,0.9953501928040538,0.913312693498452,ok
0106.jpg,P2,1.2094848061023349,0.3153516830632716,3,1,ok,0.0010831404320987654,0,sam3_if_supported,1,ok,1,9,0.9951766601450109,0.9325543255432555,ok
0107.jpg,P2,1.202867111092853,0.3448501398533951,3,1,ok,0.0011088204089506172,0,sam3_if_supported,1,ok,1,9,0.9934605609923253,0.9120470733973366,ok
0108.jpg,P2,1.2465526966004947,0.33112364969135805,10,1,ok,0.001582392939814815,0,sam3_if_supported,1,ok,1,9,0.9953442973679146,0.9339622641509434,ok
0109.jpg,P2,1.2498373706274872,0.3221560329861111,3,1,ok,0.0013999807098765433,0,sam3_if_supported,1,ok,1,9,0.9965354343730163,0.9286438958403788,ok
0110.jpg,P2,1.2410820736079344,0.3166271219135802,2,1,ok,0.001060474537037037,0,sam3_if_supported,1,ok,1,9,0.9965169412341748,0.891466872905388,ok
0111.jpg,P2,1.2546169548247184,0.3279646508487654,8,1,ok,0.0009446132330246914,0,sam3_if_supported,1,ok,1,9,0.9965546186579233,0.8755852842809364,ok
0112.jpg,P2,1.22763368195973,0.3481981819058642,24,1,ok,0.0008974729938271605,0,sam3_if_supported,1,ok,1,9,0.992989456239384,0.9059963341188793,ok
0113.jpg,P2,1.226019329546872,0.33748541184413583,11,1,ok,0.0015991512345679012,0,sam3_if_supported,1,ok,1,9,0.9928427236989837,0.9129287598944591,ok
0114.jpg,P3,1.241997564294517,0.32804277584876546,0,1,ok,0.002365210262345679,0,sam3_if_supported,1,ok,1,9,0.994246653628117,0.9319095825821662,ok
0115.jpg,P2,1.249780361341506,0.32628773630401237,2,1,ok,0.0019548128858024694,0,sam3_if_supported,1,ok,1,9,0.9962049053735343,0.927739623768289,ok
0116.jpg,P2,1.2488060537509502,0.3243102575231481,4,1,ok,0.002066936728395062,0,sam3_if_supported,1,ok,1,9,0.9966366001942251,0.92134657151722,ok
0117.jpg,P2,1.264184577223952,0.33546067226080245,6,1,ok,0.0021533805941358025,0,sam3_if_supported,1,ok,1,9,0.9966110767516971,0.9348804987876689,ok
0118.jpg,P2,1.2658660214649993,0.34016854745370373,2,1,ok,0.0012126253858024691,0,sam3_if_supported,1,ok,1,9,0.9972756006248127,0.9326688364524003,ok
0119.jpg,P2,1.2642201842835545,0.3269352816358025,7,1,ok,0.0012096113040123457,0,sam3_if_supported,1,ok,1,9,0.9948770488010976,0.9244444444444444,ok
0120.jpg,P2,1.2653757397670822,0.31862461419753085,4,1,ok,0.0018253279320987654,0,sam3_if_supported,1,ok,1,9,0.9948585658477259,0.9366509366509367,ok
